index,loc,locAKA,locWB,year,water.type,collector,station,lift,net.type,mesh.mm,mesh.in,spec,sample,fl,fl.thawed,wt,wt.thawed,wt.dressed,sex,mat,gonad.wt,gonad.prsrvd,oto.num,finclip,dnatissue,stomach.contents,stomach.prsvred,muscle.frozen,gillarch.frozen,life.hist,use,age,fecundity,egg.diam,lat,long,depthA,depthB,depth,net.len,net.height,wind.dir,wind.spd,temp.water,temp.air,sky,netset.time,netset.date,netlift.time,netlift.date,lake.zone,tag,remarks,edits
5347,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5348,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5349,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5350,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5351,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5352,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5353,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5354,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5355,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5356,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5357,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5358,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5359,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5360,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5361,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5362,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5363,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5364,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5365,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5366,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5367,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5368,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5369,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5370,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5371,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5372,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5373,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5374,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5375,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5376,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5377,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5378,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5379,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5380,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5381,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5382,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5383,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5384,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5385,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5386,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5387,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5388,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5389,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5390,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5391,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5392,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5393,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5394,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5395,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5396,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5397,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5398,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5399,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5400,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5401,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5402,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5403,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5404,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,710,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5405,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5406,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5407,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5408,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5409,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5410,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5411,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5412,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5413,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5414,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5415,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5416,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5417,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5418,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5419,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5420,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5421,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5422,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5423,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5424,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5425,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5426,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5427,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5428,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5429,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5430,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5431,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5432,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5433,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5434,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5435,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5436,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5437,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5438,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5439,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5440,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5441,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5442,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
5443,Naulineavik Lake,,PG008,2006,na,Pangnirtung Fish Plant,na,na,na,na,na,ARCH,na,720,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,ranaom paper file,
