ind_id,sex,maternal_parity,focal_id,focal_legnth,date_ymd,age_days,age_weeks_trunc,coat_color,bout_id,duration_adj_s,actor-receiver,behavior,overlap_id,drop_overlap,group_type,stability_group_type,behavior_type,event_type
L2,M,MP,46L2,600,10/29/16,28,4,W,L2-63,4.568,L2-LY,IN,no_overlap,N,multi,SMM,mat_han,State start
L2,M,MP,46L2,600,10/29/16,28,4,W,L2-63,NA,L2-LY,IN,no_overlap,N,multi,SMM,mat_han,State stop
L2,M,MP,46L2,600,10/29/16,28,4,W,L2-63,86.325,L2-LY,IH,no_overlap,N,multi,SMM,mat_han,State start
L2,M,MP,46L2,600,10/29/16,28,4,W,L2-63,NA,L2-LY,IH,no_overlap,N,multi,SMM,mat_han,State stop
L2,M,MP,46L2,600,10/29/16,28,4,W,L2-64,4.868,L2-LY,IH,no_overlap,N,multi,SMM,mat_han,State start
L2,M,MP,46L2,600,10/29/16,28,4,W,L2-64,NA,L2-LY,IH,no_overlap,N,multi,SMM,mat_han,State stop
L2,M,MP,47L2,600,10/31/16,30,4,W,L2-64,198.585,L2-LY,IH,no_overlap,N,multi,SMM,mat_han,State start
L2,M,MP,47L2,600,10/31/16,30,4,W,L2-64,NA,L2-LY,IH,no_overlap,N,multi,SMM,mat_han,State stop
L2,M,MP,47L2,600,10/31/16,30,4,W,L2-65,7.174,L2-LY,IH,no_overlap,N,multi,SMM,mat_han,State start
L2,M,MP,47L2,600,10/31/16,30,4,W,L2-65,NA,L2-LY,IH,no_overlap,N,multi,SMM,mat_han,State stop
L2,M,MP,47L2,600,10/31/16,30,4,W,L2-66,8.051,L2-LY,IH,no_overlap,N,multi,SMM,mat_han,State start
L2,M,MP,47L2,600,10/31/16,30,4,W,L2-66,NA,L2-LY,IH,no_overlap,N,multi,SMM,mat_han,State stop
L2,M,MP,47L2,600,10/31/16,30,4,W,L2-67,6.068,L2-LY,IN,no_overlap,N,multi,SMM,mat_han,State start
L2,M,MP,47L2,600,10/31/16,30,4,W,L2-67,NA,L2-LY,IN,no_overlap,N,multi,SMM,mat_han,State stop
L2,M,MP,47L2,600,10/31/16,30,4,W,L2-67,17.285,L2-LY,IH,no_overlap,N,multi,SMM,mat_han,State start
L2,M,MP,47L2,600,10/31/16,30,4,W,L2-67,NA,L2-LY,IH,no_overlap,N,multi,SMM,mat_han,State stop
L2,M,MP,47L2,600,10/31/16,30,4,W,L2-68,2.383,L2-LY,IN,no_overlap,N,multi,SMM,mat_han,State start
L2,M,MP,47L2,600,10/31/16,30,4,W,L2-68,NA,L2-LY,IN,no_overlap,N,multi,SMM,mat_han,State stop
L2,M,MP,47L2,600,10/31/16,30,4,W,L2-68,7.154,L2-LY,IH,no_overlap,N,multi,SMM,mat_han,State start
L2,M,MP,47L2,600,10/31/16,30,4,W,L2-68,NA,L2-LY,IH,no_overlap,N,multi,SMM,mat_han,State stop
L2,M,MP,47L2,600,10/31/16,30,4,W,L2-69,13.11,L2-LY,IN,no_overlap,N,multi,SMM,mat_han,State start
L2,M,MP,47L2,600,10/31/16,30,4,W,L2-69,NA,L2-LY,IN,no_overlap,N,multi,SMM,mat_han,State stop
L2,M,MP,48L2,600,10/31/16,30,4,W,L2-70,65.17,L2-LY,INF,no_overlap,N,multi,SMM,mat_han,State start
L2,M,MP,48L2,600,10/31/16,30,4,W,L2-70,NA,L2-LY,INF,no_overlap,N,multi,SMM,mat_han,State stop
L2,M,MP,48L2,600,10/31/16,30,4,W,L2-70,4.569,L2-LY,IN,no_overlap,N,multi,SMM,mat_han,State start
L2,M,MP,48L2,600,10/31/16,30,4,W,L2-70,NA,L2-LY,IN,no_overlap,N,multi,SMM,mat_han,State stop
L2,M,MP,48L2,600,10/31/16,30,4,W,L2-71,72.138,L2-LY,IN,no_overlap,N,multi,SMM,mat_han,State start
L2,M,MP,48L2,600,10/31/16,30,4,W,L2-71,NA,L2-LY,IN,no_overlap,N,multi,SMM,mat_han,State stop
L2,M,MP,48L2,600,10/31/16,30,4,W,L2-72,1.498,L2-LY,IN,no_overlap,N,multi,SMM,mat_han,State start
L2,M,MP,48L2,600,10/31/16,30,4,W,L2-72,NA,L2-LY,IN,no_overlap,N,multi,SMM,mat_han,State stop
L2,M,MP,48L2,600,10/31/16,30,4,W,L2-72,112.74,L2-LY,IH,no_overlap,N,multi,SMM,mat_han,State start
L2,M,MP,48L2,600,10/31/16,30,4,W,L2-72,NA,L2-LY,IH,no_overlap,N,multi,SMM,mat_han,State stop
L2,M,MP,48L2,600,10/31/16,30,4,W,L2-73,68.753,L2-LY,IH,no_overlap,N,multi,SMM,mat_han,State start
L2,M,MP,48L2,600,10/31/16,30,4,W,L2-73,NA,L2-LY,IH,no_overlap,N,multi,SMM,mat_han,State stop
L2,M,MP,49L2,600,10/31/16,30,4,W,L2-74,344.776,L2-LY,INF,no_overlap,N,multi,SMM,mat_han,State start
L2,M,MP,49L2,600,10/31/16,30,4,W,L2-74,NA,L2-LY,INF,no_overlap,N,multi,SMM,mat_han,State stop
L2,M,MP,49L2,600,10/31/16,30,4,W,L2-74,255.224,L2-LY,IHE,no_overlap,N,multi,SMM,mat_han,State start
L2,M,MP,49L2,600,10/31/16,30,4,W,L2-74,NA,L2-LY,IH,no_overlap,N,multi,SMM,mat_han,State stop
I2,F,MP,1I2,571,6/15/16,199,28,BW,I2-1,49.072,I2-IS,FG,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,1I2,571,6/15/16,199,28,BW,I2-1,NA,I2-IS,FG,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,1I2,571,6/15/16,199,28,BW,I2-1,30.188,I2-IS,FG,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,1I2,571,6/15/16,199,28,BW,I2-1,NA,I2-IS,FG,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,1I2,571,6/15/16,199,28,BW,I2-2,33.319,I2-IS,IH,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,1I2,571,6/15/16,199,28,BW,I2-2,NA,I2-IS,IH,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,1I2,571,6/15/16,199,28,BW,I2-2,11.352,I2-IS,IC,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,1I2,571,6/15/16,199,28,BW,I2-2,NA,I2-IS,IC,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,1I2,571,6/15/16,199,28,BW,I2-2,60.022,I2-IS,IH,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,1I2,571,6/15/16,199,28,BW,I2-2,NA,I2-IS,IH,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,1I2,571,6/15/16,199,28,BW,I2-3,9.466,I2-IS,IC,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,1I2,571,6/15/16,199,28,BW,I2-3,NA,I2-IS,IC,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,1I2,571,6/15/16,199,28,BW,I2-3,9.987,I2-IS,IH,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,1I2,571,6/15/16,199,28,BW,I2-3,NA,I2-IS,IH,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,1I2,571,6/15/16,199,28,BW,I2-4,34.485,I2-IS,IH,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,1I2,571,6/15/16,199,28,BW,I2-4,NA,I2-IS,IH,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,1I2,571,6/15/16,199,28,BW,I2-4,17.068,I2-IS,IN,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,1I2,571,6/15/16,199,28,BW,I2-4,NA,I2-IS,IN,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,1I2,571,6/15/16,199,28,BW,I2-5,90.71,I2-IS,IHE,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,1I2,571,6/15/16,199,28,BW,I2-5,NA,I2-IS,IH,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,2I2,598,6/17/16,201,28,BW,I2-6,20.336,I2-IS,IHF,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,2I2,598,6/17/16,201,28,BW,I2-6,NA,I2-IS,IHF,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,3I2,600,6/17/16,201,28,BW,I2-7,35.17,I2-IS,FGS,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,3I2,600,6/17/16,201,28,BW,I2-7,NA,I2-IS,FGS,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,3I2,600,6/17/16,201,28,BW,I2-7,21.567,I2-I2,IH,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,3I2,600,6/17/16,201,28,BW,I2-7,NA,I2-I2,IH,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,3I2,600,6/17/16,201,28,BW,I2-7,120.962,I2-I2,IN,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,3I2,600,6/17/16,201,28,BW,I2-7,NA,I2-I2,IN,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,3I2,600,6/17/16,201,28,BW,I2-7,145.144,I2-I2,IN,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,3I2,600,6/17/16,201,28,BW,I2-7,NA,I2-I2,IN,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,3I2,600,6/17/16,201,28,BW,I2-7,284.743,I2-I2,IN,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,3I2,600,6/17/16,201,28,BW,I2-7,NA,I2-I2,IN,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,4I2,600,6/18/16,202,28,BW,I2-8,226.32,I2-IS,FG,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,4I2,600,6/18/16,202,28,BW,I2-8,NA,I2-IS,FG,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,4I2,600,6/18/16,202,28,BW,I2-8,6.867,I2-IS,FG,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,4I2,600,6/18/16,202,28,BW,I2-8,NA,I2-IS,FG,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,4I2,600,6/18/16,202,28,BW,I2-8,131.561,I2-IS,IN,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,4I2,600,6/18/16,202,28,BW,I2-8,NA,I2-IS,IN,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,4I2,600,6/18/16,202,28,BW,I2-8,4.834,I2-IS,IC,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,4I2,600,6/18/16,202,28,BW,I2-8,NA,I2-IS,IC,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,4I2,600,6/18/16,202,28,BW,I2-8,81.008,I2-IS,IH,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,4I2,600,6/18/16,202,28,BW,I2-8,NA,I2-IS,IH,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,4I2,600,6/18/16,202,28,BW,I2-8,10.316,I2-IS,ICE,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,4I2,600,6/18/16,202,28,BW,I2-8,NA,I2-IS,IC,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,5I2,600,6/20/16,204,29,BW,I2-9,567.749,I2-IS,INE,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,5I2,600,6/20/16,204,29,BW,I2-9,NA,I2-IS,IN,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,7I2,600,6/20/16,204,29,BW,I2-10,600,I2-IS,INF,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,7I2,600,6/20/16,204,29,BW,I2-10,NA,I2-IS,INF,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,8I2,600,6/23/16,207,29,BW,I2-11,600,I2-IS,INF,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,8I2,600,6/23/16,207,29,BW,I2-11,NA,I2-IS,INF,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,10I2,600,6/24/16,208,29,BW,I2-16,11.55,I2-IS,IH,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,10I2,600,6/24/16,208,29,BW,I2-16,NA,I2-IS,IH,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,11I2,596,6/27/16,211,30,BW,I2-17,92.874,I2-IS,INF,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,11I2,596,6/27/16,211,30,BW,I2-17,NA,I2-IS,INF,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,11I2,596,6/27/16,211,30,BW,I2-17,46.837,I2-IS,IN,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,11I2,596,6/27/16,211,30,BW,I2-17,NA,I2-IS,IN,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,11I2,596,6/27/16,211,30,BW,I2-18,140.048,I2-IS,IN,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,11I2,596,6/27/16,211,30,BW,I2-18,NA,I2-IS,IN,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,12I2,600,6/27/16,211,30,BW,I2-19,600,I2-IS,IHF,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,12I2,600,6/27/16,211,30,BW,I2-19,NA,I2-IS,IHF,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,13I2,600,6/30/16,214,30,BW,I2-20,33.387,I2-IS,IN,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,13I2,600,6/30/16,214,30,BW,I2-20,NA,I2-IS,IN,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,13I2,600,6/30/16,214,30,BW,I2-20,9.101,I2-IS,IN,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,13I2,600,6/30/16,214,30,BW,I2-20,NA,I2-IS,IN,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,13I2,600,6/30/16,214,30,BW,I2-21,33.269,I2-IS,IN,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,13I2,600,6/30/16,214,30,BW,I2-21,NA,I2-IS,IN,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,13I2,600,6/30/16,214,30,BW,I2-21,402.583,I2-IS,IN,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,13I2,600,6/30/16,214,30,BW,I2-21,NA,I2-IS,IN,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,18I2,596,7/2/16,216,30,BW,I2-22,181.75,I2-IS,IN,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,18I2,596,7/2/16,216,30,BW,I2-22,NA,I2-IS,IN,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,18I2,596,7/2/16,216,30,BW,I2-22,3.75,I2-IS,IC,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,18I2,596,7/2/16,216,30,BW,I2-22,NA,I2-IS,IC,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,18I2,596,7/2/16,216,30,BW,I2-22,2.303,I2-IS,IH,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,18I2,596,7/2/16,216,30,BW,I2-22,NA,I2-IS,IH,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,18I2,596,7/2/16,216,30,BW,I2-23,10.395,I2-IS,FG,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,18I2,596,7/2/16,216,30,BW,I2-23,NA,I2-IS,FG,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,18I2,596,7/2/16,216,30,BW,I2-24,9.4,I2-IS,IN,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,18I2,596,7/2/16,216,30,BW,I2-24,NA,I2-IS,IN,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,18I2,596,7/2/16,216,30,BW,I2-25,14.067,I2-IS,FG,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,18I2,596,7/2/16,216,30,BW,I2-25,NA,I2-IS,FG,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,18I2,596,7/2/16,216,30,BW,I2-26,72.205,I2-IS,IN,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,18I2,596,7/2/16,216,30,BW,I2-26,NA,I2-IS,IN,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,18I2,596,7/2/16,216,30,BW,I2-27,159.712,I2-IS,INE,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,18I2,596,7/2/16,216,30,BW,I2-27,NA,I2-IS,INE,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,20I2,569,7/9/16,223,31,BW,I2-28,25.118,I2-IS,IN,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,20I2,569,7/9/16,223,31,BW,I2-28,NA,I2-IS,IN,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,21I2,600,7/9/16,223,31,BW,I2-29,369.882,I2-IS,INF,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,21I2,600,7/9/16,223,31,BW,I2-29,NA,I2-IS,INF,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,21I2,600,7/9/16,223,31,BW,I2-29,27.352,I2-IS,IN,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,21I2,600,7/9/16,223,31,BW,I2-29,NA,I2-IS,IN,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,21I2,600,7/9/16,223,31,BW,I2-30,42.788,I2-IS,IN,FG:09:22:20,N,uni,SUM,mat_han,State start
I2,F,MP,21I2,600,7/9/16,223,31,BW,I2-30,NA,I2-IS,IN,FG:09:22:20,N,uni,SUM,mat_han,State stop
I2,F,MP,21I2,600,7/9/16,223,31,BW,I2-30,16.671,I2-IS,FG,IN:09:21:57,Y,uni,SUM,mat_han,State start
I2,F,MP,21I2,600,7/9/16,223,31,BW,I2-30,NA,I2-IS,FG,IN:09:21:57,Y,uni,SUM,mat_han,State stop
I2,F,MP,21I2,600,7/9/16,223,31,BW,I2-31,7,I2-IS,FG,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,21I2,600,7/9/16,223,31,BW,I2-31,NA,I2-IS,FG,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,22I2,600,7/11/16,225,32,BW,I2-32,413.836,I2-IS,INF,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,22I2,600,7/11/16,225,32,BW,I2-32,NA,I2-IS,INF,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,22I2,600,7/11/16,225,32,BW,I2-32,113.241,I2-IS,INE,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,22I2,600,7/11/16,225,32,BW,I2-32,NA,I2-IS,INE,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,24I2,600,7/13/16,227,32,BW,I2-33,600,I2-IS,INF,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,24I2,600,7/13/16,227,32,BW,I2-33,NA,I2-IS,INF,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,25I2,600,7/13/16,227,32,BW,I2-34,7.215,I2-IS,INF,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,25I2,600,7/13/16,227,32,BW,I2-34,NA,I2-IS,INF,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,25I2,600,7/13/16,227,32,BW,I2-35,40.921,I2-IS,FG,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,25I2,600,7/13/16,227,32,BW,I2-35,NA,I2-IS,FG,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,25I2,600,7/13/16,227,32,BW,I2-35,26.603,I2-IS,IN,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,25I2,600,7/13/16,227,32,BW,I2-35,NA,I2-IS,IN,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,25I2,600,7/13/16,227,32,BW,I2-36,418.168,I2-IS,INE,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,25I2,600,7/13/16,227,32,BW,I2-36,NA,I2-IS,IN,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,27I2,600,7/15/16,229,32,BW,I2-37,5.351,I2-V5,FY,no_overlap,N,uni,SUM,nonmat_han,State start
I2,F,MP,27I2,600,7/15/16,229,32,BW,I2-37,NA,I2-V5,FY,no_overlap,N,uni,SUM,nonmat_han,State stop
I2,F,MP,30I2,600,7/18/16,232,33,BW,I2-38,500.076,I2-IS,INF,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,30I2,600,7/18/16,232,33,BW,I2-38,NA,I2-IS,INF,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,31I2,600,7/20/16,234,33,BW,I2-39,16.558,I2-X6,FY,no_overlap,N,uni,SUM,nonmat_han,State start
I2,F,MP,31I2,600,7/20/16,234,33,BW,I2-39,NA,I2-X6,FY,no_overlap,N,uni,SUM,nonmat_han,State stop
I2,F,MP,31I2,600,7/20/16,234,33,BW,I2-40,5.229,I2-KR,FG,no_overlap,N,uni,SUM,nonmat_han,State start
I2,F,MP,31I2,600,7/20/16,234,33,BW,I2-40,NA,I2-KR,FG,no_overlap,N,uni,SUM,nonmat_han,State stop
I2,F,MP,31I2,600,7/20/16,234,33,BW,I2-41,19.352,I2-IS,IN,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,31I2,600,7/20/16,234,33,BW,I2-41,NA,I2-IS,IN,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,31I2,600,7/20/16,234,33,BW,I2-41,36.068,I2-IS,IN,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,31I2,600,7/20/16,234,33,BW,I2-41,NA,I2-IS,IN,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,31I2,600,7/20/16,234,33,BW,I2-42,34.534,I2-IS,INE,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,31I2,600,7/20/16,234,33,BW,I2-42,NA,I2-IS,INE,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,32I2,600,7/20/16,234,33,BW,I2-43,74.373,I2-IS,INF,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,32I2,600,7/20/16,234,33,BW,I2-43,NA,I2-IS,INF,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,36I2,600,7/23/16,237,33,BW,I2-44,600,I2-IS,INF,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,36I2,600,7/23/16,237,33,BW,I2-44,NA,I2-IS,INF,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,37I2,600,7/25/16,239,34,BW,I2-45,10.084,I2-I6,FY,no_overlap,N,uni,SUM,nonmat_han,State start
I2,F,MP,37I2,600,7/25/16,239,34,BW,I2-45,NA,I2-I6,FY,no_overlap,N,uni,SUM,nonmat_han,State stop
I2,F,MP,37I2,600,7/25/16,239,34,BW,I2-45,8.518,I2-I6,FY,no_overlap,N,uni,SUM,nonmat_han,State start
I2,F,MP,37I2,600,7/25/16,239,34,BW,I2-45,NA,I2-I6,FY,no_overlap,N,uni,SUM,nonmat_han,State stop
I2,F,MP,37I2,600,7/25/16,239,34,BW,I2-45,2.62,I2-I6,FY,no_overlap,N,uni,SUM,nonmat_han,State start
I2,F,MP,37I2,600,7/25/16,239,34,BW,I2-45,NA,I2-I6,FY,no_overlap,N,uni,SUM,nonmat_han,State stop
I2,F,MP,39I2,600,7/27/16,241,34,BW,I2-46,6.4,I2-XY,FG,no_overlap,N,uni,SUM,nonmat_han,State start
I2,F,MP,39I2,600,7/27/16,241,34,BW,I2-46,NA,I2-XY,FG,no_overlap,N,uni,SUM,nonmat_han,State stop
I2,F,MP,41I2,589,7/29/16,243,34,BW,I2-48,8.917,I2-VN,FY,no_overlap,N,uni,SUM,nonmat_han,State start
I2,F,MP,41I2,589,7/29/16,243,34,BW,I2-48,NA,I2-VN,FY,no_overlap,N,uni,SUM,nonmat_han,State stop
I2,F,MP,43I2,600,7/30/16,244,34,BW,I2-49,600,I2-IS,INF,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,43I2,600,7/30/16,244,34,BW,I2-49,NA,I2-IS,INF,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,44I2,600,8/1/16,246,35,BW,I2-50,600,I2-IS,INF,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,44I2,600,8/1/16,246,35,BW,I2-50,NA,I2-IS,INF,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,49I2,600,8/11/16,256,36,BW,I2-51,2.402,I2-X6,FY,no_overlap,N,uni,SUM,nonmat_han,State start
I2,F,MP,49I2,600,8/11/16,256,36,BW,I2-51,NA,I2-X6,FY,no_overlap,N,uni,SUM,nonmat_han,State stop
I2,F,MP,49I2,600,8/11/16,256,36,BW,I2-52,4.034,I2-IS,FY,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,49I2,600,8/11/16,256,36,BW,I2-52,NA,I2-IS,FY,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,49I2,600,8/11/16,256,36,BW,I2-52,13.92,I2-IS,FGC,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,49I2,600,8/11/16,256,36,BW,I2-52,NA,I2-IS,FGC,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,51I2,574,8/12/16,257,36,BW,I2-53,260.22,I2-IS,INE,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,51I2,574,8/12/16,257,36,BW,I2-53,NA,I2-IS,INE,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,54I2,600,8/15/16,260,37,BW,I2-54,600,I2-IS,INF,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,54I2,600,8/15/16,260,37,BW,I2-54,NA,I2-IS,INF,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,57I2,600,8/19/16,264,37,BW,I2-55,591.934,I2-IS,INF,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,57I2,600,8/19/16,264,37,BW,I2-55,NA,I2-IS,INF,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,66I2,600,8/27/16,272,38,BW,I2-56,600,I2-IS,INF,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,66I2,600,8/27/16,272,38,BW,I2-56,NA,I2-IS,INF,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,70I2,600,9/1/16,277,39,BW,I2-57,541.23,I2-IS,INF,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,70I2,600,9/1/16,277,39,BW,I2-57,NA,I2-IS,INF,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,72I2,600,9/2/16,278,39,BW,I2-58,600,I2-IS,INF,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,72I2,600,9/2/16,278,39,BW,I2-58,NA,I2-IS,INF,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,73I2,600,9/5/16,281,40,BW,I2-59,600,I2-IS,INF,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,73I2,600,9/5/16,281,40,BW,I2-59,NA,I2-IS,INF,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,76I2,600,9/8/16,284,40,BW,I2-60,59.272,I2-IS,IN,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,76I2,600,9/8/16,284,40,BW,I2-60,NA,I2-IS,IN,no_overlap,N,uni,SUM,mat_han,State stop
I2,F,MP,76I2,600,9/8/16,284,40,BW,I2-61,95.959,I2-IS,INE,no_overlap,N,uni,SUM,mat_han,State start
I2,F,MP,76I2,600,9/8/16,284,40,BW,I2-61,NA,I2-IS,INE,no_overlap,N,uni,SUM,mat_han,State stop
