year,season,province,park,site,beetle,sex,length,length(mm),width,width(mm),drymass(g),drymass(mg),tarsonemus,trichou,procto,totalmites,total mites p/a,Volume,condition,tarso p/a,tricho p/a,procto p/a
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc1,f,3.2,4.9230769231,1.4,2.1538461538,0.00531,5.31,0,0,0,0,0,95.665557044,0.2269067878,A,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc2,f,3.4,5.2307692308,1.4,2.1538461538,0.00546,5.46,0,0,0,0,0,101.64465437,0.0585515656,A,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc3,f,2.5,3.8461538462,1,1.5384615385,0.00217,2.17,1,0,0,1,1,38.131998155,0.1502636688,P,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc4,m,3,4.6153846154,1.2,1.8461538462,0.00342,3.42,0,0,0,0,0,65.892092837,-0.077814147,A,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc5,f,2.8,4.3076923077,1.1,1.6923076923,0.00324,3.24,0,0,0,0,0,51.676483918,0.4990916353,A,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc6,f,2.9,4.4615384615,1.2,1.8461538462,0.00325,3.25,5,0,0,5,1,63.695689755,-0.130867332,P,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc7,m,3.5,5.3846153846,1.5,2.3076923077,0.00603,6.03,1,0,0,1,1,120.11579431,-0.354938674,P,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc8,f,2.9,4.4615384615,1.2,1.8461538462,0.00309,3.09,8,0,0,8,1,63.695689755,-0.290867332,P,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc9,f,3.1,4.7692307692,1.2,1.8461538462,0.00414,4.14,0,0,0,0,0,68.088495934,0.5252390367,A,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc10,f,2.8,4.3076923077,1.1,1.6923076923,0.00283,2.83,1,0,0,1,1,51.676483918,0.0890916353,P,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc11,f,2.6,4,1.1,1.6923076923,0.00262,2.62,1,0,0,1,1,47.985306491,0.075627257,P,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc12,f,2.7,4.1538461538,1.1,1.6923076923,0.00251,2.51,4,0,0,4,1,49.830895204,-0.132640554,P,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc13,f,3,4.6153846154,1.3,2,0.00424,4.24,0,0,0,0,0,77.331692301,0.1330878515,A,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc14,f,3.3,5.0769230769,1.3,2,0.00559,5.59,0,0,0,0,0,85.06486154,1.0713376025,A,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc15,f,3.3,5.0769230769,1.3,2,0.00441,4.41,1,0,0,1,1,85.06486154,-0.108662397,P,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc16,f,3,4.6153846154,1.2,1.8461538462,0.00379,3.79,0,0,0,0,0,65.892092837,0.2921858529,A,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc17,f,2.6,4,1.1,1.6923076923,0.00253,2.53,12,0,0,12,1,47.985306491,-0.014372743,P,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc18,f,3.1,4.7692307692,1.4,2.1538461538,0.00451,4.51,1,1,0,2,1,92.676008384,-0.413915601,P,P,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc19,f,3.2,4.9230769231,1.3,2,0.00366,3.66,0,0,0,0,0,82.48713846,-0.721412314,A,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc20,f,2.8,4.3076923077,1.1,1.6923076923,0.00266,2.66,1,0,1,2,1,51.676483918,-0.080908365,P,A,P
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc21,f,3.2,4.9230769231,1.3,2,0.00407,4.07,0,0,0,0,0,82.48713846,-0.311412314,A,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc22,f,3,4.6153846154,1.2,1.8461538462,0.00398,3.98,1,0,0,1,1,65.892092837,0.4821858529,P,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc23,f,3.1,4.7692307692,1.2,1.8461538462,0.00403,4.03,0,0,0,0,0,68.088495934,0.4152390367,A,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc24,f,2.5,3.8461538462,1,1.5384615385,0.00164,1.64,3,0,0,3,1,38.131998155,-0.379736331,P,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc25,m,3.2,4.9230769231,1.3,2,0.00439,4.39,1,0,0,1,1,82.48713846,0.0085876855,P,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc26,f,3.5,5.3846153846,1.4,2.1538461538,0.00633,6.33,0,0,0,0,0,104.63420303,0.7693739546,A,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc27,f,2.7,4.1538461538,1.1,1.6923076923,0.00268,2.68,16,0,0,16,1,49.830895204,0.0373594461,P,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc28,f,3.4,5.2307692308,1.4,2.1538461538,0.00446,4.46,3,0,0,3,1,101.64465437,-0.941448434,P,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc29,m,2.6,4,1.1,1.6923076923,0.00247,2.47,0,0,0,0,0,47.985306491,-0.074372743,A,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc30,m,3,4.6153846154,1.2,1.8461538462,0.00309,3.09,4,0,0,4,1,65.892092837,-0.407814147,P,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc31,m,2.6,4,1,1.5384615385,0.00254,2.54,4,0,11,15,1,39.657278083,0.439050602,P,A,P
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc32,m,2.9,4.4615384615,1.2,1.8461538462,0.00321,3.21,0,0,0,0,0,63.695689755,-0.170867332,A,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc33,m,2.5,3.8461538462,1,1.5384615385,0.00208,2.08,3,0,0,3,1,38.131998155,0.0602636688,P,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc34,m,2.6,4,1.1,1.6923076923,0.00258,2.58,0,0,0,0,0,47.985306491,0.035627257,A,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc35,m,3,4.6153846154,1.2,1.8461538462,0.0035,3.5,0,0,0,0,0,65.892092837,0.0021858529,A,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc36,m,3.2,4.9230769231,1.2,1.8461538462,0.0043,4.3,0,2,0,2,1,70.284899031,0.5682922204,A,P,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc37,m,2.8,4.3076923077,1.1,1.6923076923,0.00282,2.82,1,0,0,1,1,51.676483918,0.0790916353,P,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc38,m,3.3,5.0769230769,1.3,2,0.00456,4.56,0,0,0,0,0,85.06486154,0.0413376025,A,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc39,m,3,4.6153846154,1.2,1.8461538462,0.0034,3.4,1,0,0,1,1,65.892092837,-0.097814147,P,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc40,m,2.8,4.3076923077,1.1,1.6923076923,0.00258,2.58,0,0,0,0,0,51.676483918,-0.160908365,A,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc41,m,2.4,3.6923076923,1,1.5384615385,0.00189,1.89,0,0,0,0,0,36.606718227,-0.048523264,A,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc42,f,3.4,5.2307692308,1.3,2,0.00497,4.97,0,0,0,0,0,87.642584619,0.3140875195,A,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc43,m,3,4.6153846154,1.1,1.6923076923,0.00289,2.89,0,0,0,0,0,55.367661332,-0.047443986,A,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc44,f,3.5,5.3846153846,1.4,2.1538461538,0.00572,5.72,0,0,0,0,0,104.63420303,0.1593739546,A,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kd45,m,2.9,4.4615384615,1.1,1.6923076923,0.00287,2.87,0,0,0,0,0,53.522072631,0.0308238244,A,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc46,f,3.1,4.7692307692,1.2,1.8461538462,0.00381,3.81,1,0,0,1,1,68.088495934,0.1952390367,P,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc47,f,3,4.6153846154,1.2,1.8461538462,0.00418,4.18,0,0,0,0,0,65.892092837,0.6821858529,A,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc48,f,3.1,4.7692307692,1.2,1.8461538462,0.00432,4.32,0,0,0,0,0,68.088495934,0.7052390367,A,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc49,f,2.9,4.4615384615,1.2,1.8461538462,0.00271,2.71,1,0,0,1,1,63.695689755,-0.670867332,P,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc50,m,2.9,4.4615384615,1.2,1.8461538462,0.00327,3.27,0,0,0,0,0,63.695689755,-0.110867332,A,A,A
2011,mid,BC,Kootenay,kootenaycrossing2011,Kc51,f,2.9,4.4615384615,1.2,1.8461538462,0.00354,3.54,0,0,0,0,0,63.695689755,0.1591326684,A,A,A
2011,late,BC,Valemount,jackmanflats2011,V1A2,f,3.1,4.7692307692,1.1,1.6923076923,0.00255,2.55,0,0,0,0,0,57.213250045,-0.079203752,A,A,A
2011,late,BC,Valemount,jackmanflats2011,V1A3,f,3.3,5.0769230769,1.3,2,0.00333,3.33,0,0,0,0,0,85.06486154,-0.582420923,A,A,A
2011,late,BC,Valemount,jackmanflats2011,V1A4,m,3.2,4.9230769231,1.2,1.8461538462,0.00305,3.05,0,0,0,0,0,70.284899031,-0.18145847,A,A,A
2011,late,BC,Valemount,jackmanflats2011,V1A5,m,3,4.6153846154,1.2,1.8461538462,0.0029,2.9,2,0,1,3,1,65.892092837,-0.129067153,P,A,P
2011,late,BC,Valemount,jackmanflats2011,V1A6,f,3.9,6,1.5,2.3076923077,0.0062,6.2,2,0,0,2,1,133.84331365,0.0401921586,P,A,A
2011,late,BC,Valemount,jackmanflats2011,V1A7,f,3.5,5.3846153846,1.3,2,0.00392,3.92,4,0,0,4,1,90.220307699,-0.229949622,P,A,A
2011,late,BC,Valemount,jackmanflats2011,V1A8,f,3.5,5.3846153846,1.4,2.1538461538,0.0046,4.6,1,0,0,1,1,104.63420303,-0.214046132,P,A,A
2011,late,BC,Valemount,jackmanflats2011,V1A9,f,3,4.6153846154,1.2,1.8461538462,0.00332,3.32,0,0,0,0,0,65.892092837,0.2909328469,A,A,A
2011,late,BC,Valemount,jackmanflats2011,V1A10,f,3.2,4.9230769231,1.2,1.8461538462,0.00323,3.23,3,0,0,3,1,70.284899031,-0.00145847,P,A,A
2011,late,BC,Valemount,jackmanflats2011,V1A11,m,3.2,4.9230769231,1.2,1.8461538462,0.00333,3.33,0,0,1,1,1,70.284899031,0.0985415296,A,A,P
2011,late,BC,Valemount,jackmanflats2011,V1A12,m,3.1,4.7692307692,1.1,1.6923076923,0.00292,2.92,0,0,4,4,1,57.213250045,0.2907962479,A,A,P
2011,late,BC,Valemount,jackmanflats2011,V1A13,f,3.7,5.6923076923,1.3,2,0.00448,4.48,0,1,0,1,1,95.375753841,0.0925216801,A,P,A
2011,late,BC,Valemount,jackmanflats2011,V1A14,m,3.7,5.6923076923,1.3,2,0.00401,4.01,2,0,17,19,1,95.375753841,-0.37747832,P,A,P
2011,late,BC,Valemount,jackmanflats2011,V1A15,f,3.4,5.2307692308,1.4,2.1538461538,0.00452,4.52,0,0,2,2,1,101.64465437,-0.156307596,A,A,P
2011,late,BC,Valemount,jackmanflats2011,V1A16,m,3.1,4.7692307692,1.2,1.8461538462,0.00292,2.92,0,0,0,0,0,68.088495934,-0.210262812,A,A,A
2011,late,BC,Valemount,jackmanflats2011,V1A17,m,3.1,4.7692307692,1.2,1.8461538462,0.00321,3.21,1,0,0,1,1,68.088495934,0.0797371882,P,A,A
2011,late,BC,Valemount,jackmanflats2011,V1A18,f,4.1,6.3076923077,1.5,2.3076923077,0.00667,6.67,1,0,0,1,1,140.70707333,0.1939557253,P,A,A
2011,late,BC,Valemount,jackmanflats2011,V1A19,m,3.2,4.9230769231,1.2,1.8461538462,0.00323,3.23,2,0,0,2,1,70.284899031,-0.00145847,P,A,A
2011,late,BC,Valemount,jackmanflats2011,V1A20,m,3.2,4.9230769231,1.2,1.8461538462,0.00356,3.56,0,0,1,1,1,70.284899031,0.3285415296,A,A,P
2011,late,BC,Valemount,jackmanflats2011,V1A21,m,2.6,4,1.1,1.6923076923,0.00216,2.16,0,0,0,0,0,47.985306491,-0.044041437,A,A,A
2011,late,BC,Valemount,jackmanflats2011,V1A22,f,3.6,5.5384615385,1.4,2.1538461538,0.00424,4.24,0,0,0,0,0,107.62375167,-0.711784666,A,A,A
2011,late,BC,Valemount,jackmanflats2011,V1A23,f,3.3,5.0769230769,1.3,2,0.00283,2.83,1,0,1,2,1,85.06486154,-1.082420923,P,A,P
2011,late,BC,Valemount,jackmanflats2011,V1A24,f,3.4,5.2307692308,1.2,1.8461538462,0.00338,3.38,0,0,0,0,0,74.677705225,-0.053849788,A,A,A
2011,late,BC,Valemount,jackmanflats2011,V1A25,m,2.8,4.3076923077,1.1,1.6923076923,0.0029,2.9,3,0,1,4,1,51.676483918,0.5258936367,P,A,P
2011,late,BC,Valemount,jackmanflats2011,V1A26,f,3.3,5.0769230769,1.2,1.8461538462,0.00309,3.09,0,0,2,2,1,72.481302128,-0.242654129,A,A,P
2011,late,BC,Valemount,jackmanflats2011,V1A27,f,3.6,5.5384615385,1.3,2,0.00398,3.98,2,0,2,4,1,92.798030761,-0.288713971,P,A,P
2011,late,BC,Valemount,jackmanflats2011,V1A28,f,3.4,5.2307692308,1.3,2,0.00499,4.99,0,0,0,0,0,87.642584619,0.9588147274,A,A,A
2011,late,BC,Valemount,jackmanflats2011,V1A29,f,2.8,4.3076923077,1.1,1.6923076923,0.0025,2.5,0,0,0,0,0,51.676483918,0.1258936367,A,A,A
2011,late,BC,Valemount,jackmanflats2011,V1A30,m,2.8,4.3076923077,1.4,2.1538461538,0.00209,2.09,0,0,0,0,0,83.707362421,-1.759876385,A,A,A
2011,late,BC,Valemount,jackmanflats2011,V1A31,f,3.4,5.2307692308,1.2,1.8461538462,0.00375,3.75,0,0,0,0,0,74.677705225,0.3161502124,A,A,A
2011,late,BC,Valemount,jackmanflats2011,V1A32,f,3.2,4.9230769231,1.3,2,0.00368,3.68,0,0,0,0,0,82.48713846,-0.113656574,A,A,A
2011,late,BC,Valemount,jackmanflats2011,V1A33,f,3.2,4.9230769231,1.3,2,0.0035,3.5,0,1,0,1,1,82.48713846,-0.293656574,A,P,A
2011,late,BC,Valemount,jackmanflats2011,V1A34,m,3,4.6153846154,1.2,1.8461538462,0.00297,2.97,0,0,0,0,0,65.892092837,-0.059067153,A,A,A
2011,late,BC,Valemount,jackmanflats2011,V1A35,m,3,4.6153846154,1.2,1.8461538462,0.00318,3.18,0,0,0,0,0,65.892092837,0.1509328469,A,A,A
2011,late,BC,Valemount,jackmanflats2011,V1A36,f,2.9,4.4615384615,1.2,1.8461538462,0.00255,2.55,0,0,0,0,0,63.695689755,-0.377871495,A,A,A
2011,late,BC,Valemount,jackmanflats2011,V1A37,m,3.9,6,1.4,2.1538461538,0.00537,5.37,0,0,0,0,0,116.59239765,0.0049997275,A,A,A
2011,late,BC,Valemount,jackmanflats2011,V1A38,f,3.3,5.0769230769,1.3,2,0.00394,3.94,0,0,0,0,0,85.06486154,0.0275790768,A,A,A
2011,late,BC,Valemount,jackmanflats2011,V1A39,m,3.1,4.7692307692,1.1,1.6923076923,0.00276,2.76,0,1,0,1,1,57.213250045,0.1307962479,A,P,A
2011,late,BC,Valemount,jackmanflats2011,V1A40,m,3.2,4.9230769231,1.2,1.8461538462,0.00334,3.34,1,0,0,1,1,70.284899031,0.1085415296,P,A,A
2011,late,BC,Valemount,jackmanflats2011,V1A41,f,3.7,5.6923076923,1.4,2.1538461538,0.00747,7.47,0,0,0,0,0,110.61330033,2.3804767983,A,A,A
2011,late,BC,Valemount,jackmanflats2011,V1A42,m,3,4.6153846154,1.1,1.6923076923,0.00282,2.82,1,0,0,1,1,55.367661332,0.275828711,P,A,A
2011,late,BC,Valemount,jackmanflats2011,V1A43,f,3.5,5.3846153846,1.3,2,0.0047,4.7,5,0,1,6,1,90.220307699,0.550050378,P,A,P
2011,late,BC,Valemount,jackmanflats2011,V1A44,f,3.3,5.0769230769,1.4,2.1538461538,0.0041,4.1,3,1,15,19,1,98.655105705,-0.438569061,P,P,P
2011,late,BC,Valemount,jackmanflats2011,V1A45,f,3.7,5.6923076923,1.4,2.1538461538,0.00478,4.78,0,0,1,1,1,110.61330033,-0.309523202,A,A,P
2011,late,BC,Valemount,jackmanflats2011,V1A46,f,3.3,5.0769230769,1.3,2,0.00376,3.76,0,0,0,0,0,85.06486154,-0.152420923,A,A,A
2011,late,BC,Valemount,jackmanflats2011,V1A47,m,2.9,4.4615384615,1.1,1.6923076923,0.00253,2.53,0,0,1,1,1,53.522072631,0.0708611736,A,A,P
2011,late,BC,Valemount,jackmanflats2011,V1A48,f,3.4,5.2307692308,1.4,2.1538461538,0.00528,5.28,0,0,0,0,0,101.64465437,0.6036924035,A,A,A
2011,late,BC,Valemount,jackmanflats2011,V1A49,m,3.3,5.0769230769,1.2,1.8461538462,0.00336,3.36,0,0,0,0,0,72.481302128,0.027345871,A,A,A
2011,late,BC,Valemount,jackmanflats2011,V1A50,m,3.1,4.7692307692,1.1,1.6923076923,0.00291,2.91,0,0,1,1,1,57.213250045,0.2807962479,A,A,P
2011,late,BC,Valemount,jackmanflats2011,V1A51,f,3.3,5.0769230769,1.2,1.8461538462,0.00347,3.47,0,0,1,1,1,72.481302128,0.137345871,A,A,P
2011,late,BC,Valemount,canoeroad2011,V2A1,f,3.4,5.2307692308,1.3,2,0.00497,4.97,0,0,0,0,0,87.642584619,1.0739952095,A,A,A
2011,late,BC,Valemount,canoeroad2011,V2A2,m,3.2,4.9230769231,1.2,1.8461538462,0.00322,3.22,0,0,0,0,0,70.284899031,0.0222518944,A,A,A
2011,late,BC,Valemount,canoeroad2011,V2A3,m,2.8,4.3076923077,1.1,1.6923076923,0.00278,2.78,1,1,15,17,1,51.676483918,0.3308223293,P,P,P
2011,late,BC,Valemount,canoeroad2011,V2A4,f,3.3,5.0769230769,1.3,2,0.00425,4.25,0,0,5,5,1,85.06486154,0.4576906223,A,A,P
2011,late,BC,Valemount,canoeroad2011,V2A5,m,3,4.6153846154,1.2,1.8461538462,0.00371,3.71,0,0,9,9,1,65.892092837,0.6889636037,A,A,P
2011,late,BC,Valemount,canoeroad2011,V2A6,f,3.5,5.3846153846,1.4,2.1538461538,0.00444,4.44,1,0,0,1,1,104.63420303,-0.1395355,P,A,A
2011,late,BC,Valemount,canoeroad2011,V2A7,m,2.7,4.1538461538,1.1,1.6923076923,0.00229,2.29,0,0,2,2,1,49.830895204,-0.08493421,A,A,P
2011,late,BC,Valemount,canoeroad2011,V2A8,m,3.2,4.9230769231,1.3,2,0.00354,3.54,0,0,0,0,0,82.48713846,-0.148613965,A,A,A
2011,late,BC,Valemount,canoeroad2011,V2A9,f,3.4,5.2307692308,1.3,2,0.004,4,0,0,0,0,0,87.642584619,0.1039952095,A,A,A
2011,late,BC,Valemount,canoeroad2011,V2A10,m,2.8,4.3076923077,1.2,1.8461538462,0.00261,2.61,0,0,0,0,0,61.499286658,-0.234324688,A,A,A
2011,late,BC,Valemount,canoeroad2011,V2A11,m,3.3,5.0769230769,1.2,1.8461538462,0.00324,3.24,0,0,1,1,1,72.481302128,-0.04610396,A,A,P
2011,late,BC,Valemount,canoeroad2011,V2A12,m,3.4,5.2307692308,1.4,2.1538461538,0.00372,3.72,1,0,1,2,1,101.64465437,-0.739273364,P,A,P
2011,late,BC,Valemount,canoeroad2011,V2A13,f,3.3,5.0769230769,1.3,2,0.00357,3.57,1,0,0,1,1,85.06486154,-0.222309378,P,A,A
2011,late,BC,Valemount,canoeroad2011,V2A14,m,3.3,5.0769230769,1.3,2,0.00324,3.24,0,0,1,1,1,85.06486154,-0.552309378,A,A,P
2011,late,BC,Valemount,canoeroad2011,V2A15,f,3.6,5.5384615385,1.4,2.1538461538,0.0054,5.4,0,0,0,0,0,107.62375167,0.7002023655,A,A,A
2011,late,BC,Valemount,canoeroad2011,V2A16,f,3,4.6153846154,1.2,1.8461538462,0.00284,2.84,1,0,1,2,1,65.892092837,-0.181036396,P,A,P
2011,late,BC,Valemount,canoeroad2011,V2A17,m,3.2,4.9230769231,1.3,2,0.00346,3.46,0,0,0,0,0,82.48713846,-0.228613965,A,A,A
2011,late,BC,Valemount,canoeroad2011,V2A18,m,2.8,4.3076923077,1.2,1.8461538462,0.00274,2.74,0,0,0,0,0,61.499286658,-0.104324688,A,A,A
2011,late,BC,Valemount,canoeroad2011,V2A19,f,3.9,6,1.5,2.3076923077,0.00522,5.22,0,0,5,5,1,133.84331365,-0.53454565,A,A,P
2011,late,BC,Valemount,canoeroad2011,V2A20,f,3.6,5.5384615385,1.5,2.3076923077,0.00513,5.13,0,0,0,0,0,123.54767412,-0.210377581,A,A,A
2011,late,BC,Valemount,canoeroad2011,V2A21,m,2.7,4.1538461538,1.1,1.6923076923,0.00192,1.92,0,0,0,0,0,49.830895204,-0.45493421,A,A,A
2011,late,BC,Valemount,canoeroad2011,V2A22,f,3.5,5.3846153846,1.4,2.1538461538,0.00397,3.97,1,0,3,4,1,104.63420303,-0.6095355,P,A,P
2011,late,BC,Valemount,canoeroad2011,V2A23,f,2.8,4.3076923077,1.1,1.6923076923,0.00228,2.28,1,0,0,1,1,51.676483918,-0.169177671,P,A,A
2011,late,BC,Valemount,canoeroad2011,V2A24,f,3.6,5.5384615385,1.4,2.1538461538,0.00517,5.17,0,0,1,1,1,107.62375167,0.4702023655,A,A,P
2011,late,BC,Valemount,canoeroad2011,V2A25,f,3.5,5.3846153846,1.4,2.1538461538,0.00382,3.82,0,0,0,0,0,104.63420303,-0.7595355,A,A,A
2011,late,BC,Valemount,canoeroad2011,V2A26,m,3.1,4.7692307692,1.2,1.8461538462,0.00332,3.32,0,0,0,0,0,68.088495934,0.2106077491,A,A,A
2011,late,BC,Valemount,canoeroad2011,V2A27,f,4.1,6.3076923077,1.6,2.4615384615,0.00729,7.29,0,0,0,0,0,160.09338122,0.4794791698,A,A,A
2011,late,BC,Valemount,canoeroad2011,V2A28,f,2.9,4.4615384615,1.2,1.8461538462,0.00274,2.74,1,0,0,1,1,63.695689755,-0.192680542,P,A,A
2011,late,BC,Valemount,canoeroad2011,V2A29,m,3.5,5.3846153846,1.3,2,0.00456,4.56,1,0,0,1,1,90.220307699,0.5602997967,P,A,A
2011,late,BC,Valemount,canoeroad2011,V2A30,m,3.2,4.9230769231,1.3,2,0.00335,3.35,0,0,0,0,0,82.48713846,-0.338613965,A,A,A
2011,late,BC,Valemount,canoeroad2011,V2A31,m,3.1,4.7692307692,1.2,1.8461538462,0.00328,3.28,13,0,0,13,1,68.088495934,0.1706077491,P,A,A
2011,late,BC,Valemount,canoeroad2011,V2A32,f,3.3,5.0769230769,1.3,2,0.00386,3.86,0,0,0,0,0,85.06486154,0.0676906223,A,A,A
2011,late,BC,Valemount,canoeroad2011,V2A33,f,3.4,5.2307692308,1.3,2,0.00408,4.08,1,0,0,1,1,87.642584619,0.1839952095,P,A,A
2011,late,BC,Valemount,canoeroad2011,V2A34,m,3.1,4.7692307692,1.2,1.8461538462,0.00301,3.01,0,0,0,0,0,68.088495934,-0.099392251,A,A,A
2011,late,BC,Valemount,canoeroad2011,V2A35,f,3.1,4.7692307692,1.2,1.8461538462,0.00287,2.87,0,0,0,0,0,68.088495934,-0.239392251,A,A,A
2011,late,BC,Valemount,canoeroad2011,V2A36,m,3.4,5.2307692308,1.3,2,0.00386,3.86,1,0,0,1,1,87.642584619,-0.036004791,P,A,A
2011,late,BC,Valemount,canoeroad2011,V2A37,m,3.5,5.3846153846,1.4,2.1538461538,0.00379,3.79,0,0,4,4,1,104.63420303,-0.7895355,A,A,P
2011,late,BC,Valemount,canoeroad2011,V2A38,f,3.4,5.2307692308,1.3,2,0.00384,3.84,0,0,0,0,0,87.642584619,-0.056004791,A,A,A
2011,late,BC,Valemount,canoeroad2011,V2A39,f,3.2,4.9230769231,1.2,1.8461538462,0.00378,3.78,1,0,0,1,1,70.284899031,0.5822518944,P,A,A
2011,late,BC,Valemount,canoeroad2011,V2A40,f,3.1,4.7692307692,1.3,2,0.00288,2.88,0,0,0,0,0,79.909415381,-0.704918552,A,A,A
2011,late,BC,Valemount,canoeroad2011,V2A41,f,3,4.6153846154,1.2,1.8461538462,0.00338,3.38,0,0,0,0,0,65.892092837,0.3589636037,A,A,A
2011,late,BC,Valemount,canoeroad2011,V2A43,m,3.9,6,1.4,2.1538461538,0.00509,5.09,0,0,5,5,1,116.59239765,0.0294159588,A,A,P
2011,late,BC,Valemount,canoeroad2011,V2A44,f,2.7,4.1538461538,1.1,1.6923076923,0.0023,2.3,0,0,0,0,0,49.830895204,-0.07493421,A,A,A
2011,late,BC,Valemount,canoeroad2011,V2A45,f,3.6,5.5384615385,1.5,2.3076923077,0.005,5,0,0,0,0,0,123.54767412,-0.340377581,A,A,A
2011,late,BC,Valemount,canoeroad2011,V2A46,f,3.3,5.0769230769,1.3,2,0.00396,3.96,0,0,3,3,1,85.06486154,0.1676906223,A,A,P
2011,late,BC,Valemount,canoeroad2011,V2A47,m,3.1,4.7692307692,1.3,2,0.00334,3.34,0,0,0,0,0,79.909415381,-0.244918552,A,A,A
2011,late,BC,Valemount,canoeroad2011,V2A48,f,3.3,5.0769230769,1.3,2,0.0034,3.4,0,0,0,0,0,85.06486154,-0.392309378,A,A,A
2011,late,BC,Valemount,canoeroad2011,V2A49,m,3.1,4.7692307692,1.2,1.8461538462,0.00323,3.23,0,0,0,0,0,68.088495934,0.1206077491,A,A,A
2011,late,BC,Valemount,canoeroad2011,V2A50,m,3.2,4.9230769231,1.2,1.8461538462,0.00331,3.31,0,0,1,1,1,70.284899031,0.1122518944,A,A,P
2011,late,BC,Valemount,canoeroad2011,V2C1,m,3,4.6153846154,1.2,1.8461538462,0.00288,2.88,1,0,10,11,1,65.892092837,-0.141036396,P,A,P
2011,late,BC,Valemount,canoeroad2011,V2C2,m,3.5,5.3846153846,1.3,2,0.00427,4.27,0,0,1,1,1,90.220307699,0.2702997967,A,A,P
2011,late,BC,Valemount,canoeroad2011,V2C3,m,3.4,5.2307692308,1.3,2,0.00443,4.43,0,0,3,3,1,87.642584619,0.5339952095,A,A,P
2011,late,BC,Valemount,canoeroad2011,V2C4,m,3.4,5.2307692308,1.3,2,0.00305,3.05,1,0,1,2,1,87.642584619,-0.846004791,P,A,P
2011,late,BC,Valemount,canoeroad2011,V2C5,f,3.5,5.3846153846,1.4,2.1538461538,0.0046,4.6,2,0,0,2,1,104.63420303,0.0204645002,P,A,A
2011,late,BC,Valemount,canoeroad2011,V2C6,m,3,4.6153846154,1.2,1.8461538462,0.00342,3.42,3,0,7,10,1,65.892092837,0.3989636037,P,A,P
2011,late,BC,Valemount,canoeroad2011,V2C7,m,3.4,5.2307692308,1.4,2.1538461538,0.00459,4.59,0,0,1,1,1,101.64465437,0.1307266358,A,A,P
2011,late,BC,Valemount,canoeroad2011,V2C8,f,3.6,5.5384615385,1.4,2.1538461538,0.00558,5.58,1,0,1,2,1,107.62375167,0.8802023655,P,A,P
